course_code,crn,instructor,course_title,hours,enrollment,book_title,author,isbn,book_option_id,required,follet_access_course,purchase_type,format,purchase_price
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Othello (Rack Size),Shakespeare,9780743477550,0,True,False,Buy,New,6.99
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Global Humanities Reader - Volume 2 (V2),Gusain,9781469666426,0,True,False,Rent,Used,7.5
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Global Humanities Reader - Volume 2 (V2),Gusain,9781469666426,0,True,False,Rent,New,28.13
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Global Humanities Reader - Volume 2 (V2),Gusain,9781469666426,0,True,False,Buy,Used,28.25
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Global Humanities Reader - Volume 2 (V2),Gusain,9781469666426,0,True,False,Buy,New,37.5
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Sunjata,Conde,9781624664946,0,True,False,Rent,Used,7.7
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Sunjata,Conde,9781624664946,0,True,False,Rent,New,12.51
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Sunjata,Conde,9781624664946,0,True,False,Buy,Used,14.5
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Sunjata,Conde,9781624664946,0,True,False,Buy,New,19.25
HUM 214.010,60186,"Trautmann, Greta",Global Humanities: Premodern Worlds,4,25,Sunjata,Conde,9781624664946,0,True,False,Buy,Digital,13.95
HUM 324.001,60192,"Heston, Ali",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Rent,Used,9.8
HUM 324.001,60192,"Heston, Ali",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Rent,New,36.75
HUM 324.001,60192,"Heston, Ali",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Buy,Used,36.75
HUM 324.001,60192,"Heston, Ali",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Buy,New,49.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Four Major Plays (Volume II) (V2),Ibsen,9780451528032,0,True,False,Rent,Used,3.58
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Four Major Plays (Volume II) (V2),Ibsen,9780451528032,0,True,False,Buy,Used,6.75
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Four Major Plays (Volume II) (V2),Ibsen,9780451528032,0,True,False,Buy,New,8.95
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Miser & Other Plays,Moliere,9780140447286,0,True,False,Rent,Used,6.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Miser & Other Plays,Moliere,9780140447286,0,True,False,Rent,New,11.25
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Miser & Other Plays,Moliere,9780140447286,0,True,False,Buy,Used,11.25
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Miser & Other Plays,Moliere,9780140447286,0,True,False,Buy,New,15.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Civil Disobedience & Other Essays,Thoreau,9780486275635,0,True,False,Rent,Digital,0.52
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Civil Disobedience & Other Essays,Thoreau,9780486275635,0,True,False,Buy,Used,2.25
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Civil Disobedience & Other Essays,Thoreau,9780486275635,0,True,False,Buy,New,3.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Civil Disobedience & Other Essays,Thoreau,9780486275635,0,True,False,Buy,Digital,0.92
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,In Praise of Shadows,Tanizaki,9780918172020,0,True,False,Rent,Used,4.78
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,In Praise of Shadows,Tanizaki,9780918172020,0,True,False,Rent,New,8.96
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,In Praise of Shadows,Tanizaki,9780918172020,0,True,False,Buy,Used,9.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,In Praise of Shadows,Tanizaki,9780918172020,0,True,False,Buy,New,11.95
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,In Praise of Shadows,Tanizaki,9780918172020,0,True,False,Buy,Digital,9.99
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Rent,Used,9.8
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Rent,New,36.75
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Buy,Used,36.75
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Global Humanities Reader - Volume 3 (V3),Dunn,9781469666389,0,True,False,Buy,New,49.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Waste Land & Other Poems,Eliot,9780451526847,0,True,False,Buy,Used,3.0
HUM 324.005,60194,"Davis, Duane",The Modern World: Mid-17th to Mid-20th Century,4,24,Waste Land & Other Poems,Eliot,9780451526847,0,True,False,Buy,New,3.95
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Rent,New,49.98
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Rent,Digital,60.83
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Rent,Digital,71.89
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Rent,Digital,73.32
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Rent,Digital,86.66
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Buy,Used,75.0
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Buy,New,99.95
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Buy,Digital,82.95
CSCI 182.001,60199,"Whitley, Adam",Introduction to Programming: Media Applications,3,19,Processing for Visual Artists,Glassner,9781568817163,0,True,False,Buy,Digital,99.99
CSCI 202.001,60200,"Sanft, Kevin",Intro to Data Structures,3,23,Java Foundations,Lewis,9780135205976,0,True,False,Rent,Used,101.54
CSCI 202.001,60200,"Sanft, Kevin",Intro to Data Structures,3,23,Java Foundations,Lewis,9780135205976,0,True,False,Buy,Used,181.5
CSCI 202.001,60200,"Sanft, Kevin",Intro to Data Structures,3,23,Java Foundations,Lewis,9780135205976,0,True,False,Buy,New,241.75
CSCI 202.001,60200,"Sanft, Kevin",Intro to Data Structures,3,23,Java Foundations,Lewis,9780135205976,0,True,False,Buy,Digital,116.25
CSCI 333.001,60201,"Whitley, Adam",Algorithms,3,22,Intro to Algorithms,Cormen,9780262033848,0,True,False,Rent,Used,58.7
CSCI 333.001,60201,"Whitley, Adam",Algorithms,3,22,Intro to Algorithms,Cormen,9780262033848,0,True,False,Buy,Used,105.0
CSCI 333.001,60201,"Whitley, Adam",Algorithms,3,22,Intro to Algorithms,Cormen,9780262033848,0,True,False,Buy,New,139.75
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Rent,Used,48.73
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Rent,Digital,39.72
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Rent,Digital,44.69
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Rent,Digital,49.66
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Buy,Used,83.25
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Buy,New,110.75
SOC 100.003,60205,"Frank, Volker",DI: Introduction to Sociology,4,29,Sociology Brief,Newman,9781071815212,0,True,False,Buy,Digital,72.0
SOC 338.001,60208,"Ambord, Paige",Social Research Methods,4,15,Thinking Through Methods,Martin,9780226431727,0,True,False,Buy,Used,22.5
SOC 338.001,60208,"Ambord, Paige",Social Research Methods,4,15,Thinking Through Methods,Martin,9780226431727,0,True,False,Buy,New,30.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Rulebook for Arguments,Weston,9781624666544,0,True,False,Rent,Used,6.3
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Rulebook for Arguments,Weston,9781624666544,0,True,False,Rent,New,10.24
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Rulebook for Arguments,Weston,9781624666544,0,True,False,Buy,Used,12.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Rulebook for Arguments,Weston,9781624666544,0,True,False,Buy,New,15.75
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Rulebook for Arguments,Weston,9781624666544,0,True,False,Buy,Digital,10.75
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Metaphysics: Fundamentals,Koons,9781405195737,0,True,False,Rent,New,35.81
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Metaphysics: Fundamentals,Koons,9781405195737,0,True,False,Buy,Used,36.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Metaphysics: Fundamentals,Koons,9781405195737,0,True,False,Buy,New,47.75
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Metaphysics: Fundamentals,Koons,9781405195737,0,True,False,Buy,Digital,32.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Rent,Used,28.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Rent,New,52.49
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Rent,Digital,33.99
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Rent,Digital,39.22
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Buy,Used,52.5
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Buy,New,69.99
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Epistemology,Goldman,9780199981120,0,True,False,Buy,Digital,52.29
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Rent,Used,12.0
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Rent,New,19.49
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Rent,Digital,19.99
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Rent,Digital,23.06
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Buy,Used,22.5
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Buy,New,29.99
PHIL 230.001,60210,"Williams, Scott",Knowledge and Reality,4,18,Contemporary Intro to Free Will,Kane,9780195149708,0,True,False,Buy,Digital,30.75
SPAN 110.001,60218,"Bettencourt, Michelle",Spanish I,4,19,Ritmos Volume 1  (workbook),Forester,9781886553613,0,True,False,Buy,New,61.25
SPAN 130.003,60219,"Acevedo, Myrna",Spanish for Advanced Beginners,4,21,Ritmos Volume 1  (workbook),Forester,9781886553613,0,True,False,Buy,New,61.25
SPAN 130.001,60220,"Acevedo, Myrna",Spanish for Advanced Beginners,4,21,Ritmos Volume 1  (workbook),Forester,9781886553613,0,True,False,Buy,New,61.25
SPAN 130.002,60221,"Acevedo, Myrna",Spanish for Advanced Beginners,4,18,Ritmos Volume 1  (workbook),Forester,9781886553613,0,True,False,Buy,New,61.25
BIOL 344.001,60226,"Meigs, Ted",Cell Biology,4,15,Molecular Biology of the Cell,Alberts,9780815344322,0,True,False,Rent,Used,61.19
BIOL 344.001,60226,"Meigs, Ted",Cell Biology,4,15,Molecular Biology of the Cell,Alberts,9780815344322,0,True,False,Buy,Used,183.75
BIOL 344.001,60226,"Meigs, Ted",Cell Biology,4,15,Molecular Biology of the Cell,Alberts,9780815344322,0,True,False,Buy,New,244.75
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Rent,Used,67.52
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Rent,New,128.6
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Rent,Digital,49.99
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Rent,Digital,57.68
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Buy,Used,120.75
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Buy,New,160.75
E 101.602,60231,"Linton, Linnea",Intro to Engr and Problem Solving *Permission of Instructor Required,1,98,Engineering Your Future,Oakes,9780190279264,0,True,False,Buy,Digital,76.91
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Rent,Used,30.8
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Rent,New,52.49
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Buy,Used,52.5
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Buy,New,69.99
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Buy,Digital,54.0
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,C Programming Language,Kernighan,9780131103627,0,True,False,Buy,Digital,63.25
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,Intro to Computing Systems (RRMCG),Patt,9781260150537,0,True,False,Rent,Used,70.0
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,Intro to Computing Systems (RRMCG),Patt,9781260150537,0,True,False,Rent,New,70.0
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,Intro to Computing Systems (RRMCG),Patt,9781260150537,0,True,False,Rent,Digital,87.5
ECE 209.602,60235,"Linton, Linnea",Computer Systems Programming,3,27,Intro to Computing Systems (RRMCG),Patt,9781260150537,0,True,False,Buy,Digital,109.5
MAE 206.602,60236,"Ramsey, David",Engineering Statics,3,35,Engineering Mechanics: Statics (RRPHE RENTAL Edition),Hibbeler,9780134814971,0,True,False,Rent,Used,74.99
MAE 206.602,60236,"Ramsey, David",Engineering Statics,3,35,Engineering Mechanics: Statics (RRPHE RENTAL Edition),Hibbeler,9780134814971,0,True,False,Rent,New,74.99
MAE 206.602,60236,"Ramsey, David",Engineering Statics,3,35,Engineering Mechanics: Statics (RRPHE RENTAL Edition),Hibbeler,9780134814971,0,True,False,Buy,Digital,116.25
MAE 206.602,60236,"Ramsey, David",Engineering Statics,3,35,Engineering Mechanics: Statics (RRPHE RENTAL Edition),Hibbeler,9780134814971,0,True,False,Buy,Digital,116.25
LIT 334.001,60239,"Ettari, Gary",West Lit: Ancient-Renaissance,4,21,Norton Anthology of Western Literature (V1),Puchner,9780393933642,0,True,False,Rent,Used,30.6
LIT 334.001,60239,"Ettari, Gary",West Lit: Ancient-Renaissance,4,21,Norton Anthology of Western Literature (V1),Puchner,9780393933642,0,True,False,Buy,Used,76.5
LIT 334.001,60239,"Ettari, Gary",West Lit: Ancient-Renaissance,4,21,Norton Anthology of Western Literature (V1),Puchner,9780393933642,0,True,False,Buy,New,102.0
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Never Let Me Go,Ishiguro,9781400078776,0,True,False,Buy,Used,12.75
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Never Let Me Go,Ishiguro,9781400078776,0,True,False,Buy,New,17.0
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Norton Anthology of World Literature: Shorter (V2),Puchner,9780393602883,0,True,False,Rent,Used,36.75
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Norton Anthology of World Literature: Shorter (V2),Puchner,9780393602883,0,True,False,Rent,New,65.63
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Norton Anthology of World Literature: Shorter (V2),Puchner,9780393602883,0,True,False,Buy,Used,65.75
LIT 335.001,60240,"Du, Angela",West Lit: Enlightenment-Modern,4,24,Norton Anthology of World Literature: Shorter (V2),Puchner,9780393602883,0,True,False,Buy,New,87.5
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Root Shock,Fullilove,9781613320198,0,True,False,Rent,New,17.21
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Root Shock,Fullilove,9781613320198,0,True,False,Buy,Used,17.25
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Root Shock,Fullilove,9781613320198,0,True,False,Buy,New,22.95
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Root Shock,Fullilove,9781613320198,0,True,False,Buy,Digital,19.99
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Cosmopolitanism: Ethics in World of Strangers,Appiah,9780393329339,0,True,False,Rent,Used,7.71
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Cosmopolitanism: Ethics in World of Strangers,Appiah,9780393329339,0,True,False,Buy,Used,12.75
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Cosmopolitanism: Ethics in World of Strangers,Appiah,9780393329339,0,True,False,Buy,New,16.95
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,New Jim Crow (10th Anniv Ed),Alexander,9781620971932,0,True,False,Rent,Used,7.6
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,New Jim Crow (10th Anniv Ed),Alexander,9781620971932,0,True,False,Rent,New,15.19
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,New Jim Crow (10th Anniv Ed),Alexander,9781620971932,0,True,False,Buy,Used,14.25
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,New Jim Crow (10th Anniv Ed),Alexander,9781620971932,0,True,False,Buy,New,18.99
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Radical Equations,Moses,9780807031278,0,True,False,Rent,Used,8.0
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Radical Equations,Moses,9780807031278,0,True,False,Buy,Used,15.0
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Radical Equations,Moses,9780807031278,0,True,False,Buy,New,20.0
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Food Justice,Gottlieb,9780262518666,0,True,False,Rent,Used,9.98
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Food Justice,Gottlieb,9780262518666,0,True,False,Buy,Used,18.75
LA 478.001,60241,"Chapman, Reid",Cultivating Global Citizenship,4,22,Food Justice,Gottlieb,9780262518666,0,True,False,Buy,New,24.95
NM 450.001,60252,"Han, Lei",Advanced Video,4,10,Video/Art: the First Fifty Years,London,9780714877594,0,True,False,Buy,Used,26.25
NM 450.001,60252,"Han, Lei",Advanced Video,4,10,Video/Art: the First Fifty Years,London,9780714877594,0,True,False,Buy,New,35.0
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Song of My Softening,James,9781948579247,0,True,False,Buy,Used,26.25
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Song of My Softening,James,9781948579247,0,True,False,Buy,New,34.95
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Brother Sleep,Amparan,9781948579278,0,True,False,Buy,Used,13.5
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Brother Sleep,Amparan,9781948579278,0,True,False,Buy,New,17.95
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,I Do Everything I'm Told,Fernandes,9781953534880,0,True,False,Buy,Used,12.75
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,I Do Everything I'm Told,Fernandes,9781953534880,0,True,False,Buy,New,16.95
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,I Do Everything I'm Told,Fernandes,9781953534880,0,True,False,Buy,Digital,16.95
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Calling a Wolf a Wolf,Akbar,9781938584671,0,True,False,Rent,Used,6.78
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Calling a Wolf a Wolf,Akbar,9781938584671,0,True,False,Rent,New,11.02
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Calling a Wolf a Wolf,Akbar,9781938584671,0,True,False,Buy,Used,12.75
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Calling a Wolf a Wolf,Akbar,9781938584671,0,True,False,Buy,New,16.95
LANG 361.001,60256,"Forde, Diamond",Poetry Writing Workshop,4,15,Calling a Wolf a Wolf,Akbar,9781938584671,0,True,False,Buy,Digital,11.5
CHEM 111.008,60262,"Rech, Jeromy",General Chemistry Laboratory,1,23,CONDOR SPLASH GOOGLES,no_author,no_isbn,0,True,False,Buy,New,11.99
CHEM 111.007,60264,"Lyu, Pin",General Chemistry Laboratory,1,22,UNCOATED SPASH GOGGLES CLEAR,no_author,no_isbn,0,True,False,Buy,New,4.99
ENVS 282.001,60291,"McNamee, Brittani",DI:Environmental Geology,3,17,ENVR 282  Digital Course Pack,McNamee,no_isbn,0,True,False,Buy,Used,43.75
ENVS 282.001,60291,"McNamee, Brittani",DI:Environmental Geology,3,17,ENVR 282  Digital Course Pack,McNamee,no_isbn,0,True,False,Buy,New,58.25
BUS 386.001,60295,"Thomas, Drake",Business Information Systems and Applications,4,27,Artificial Intelligence,Mitchell,9780374257835,0,True,False,Buy,Used,21.0
BUS 386.001,60295,"Thomas, Drake",Business Information Systems and Applications,4,27,Artificial Intelligence,Mitchell,9780374257835,0,True,False,Buy,New,28.0
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Used,133.98
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Digital,56.99
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Digital,77.99
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,Used,239.25
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,New,319.0
BUS 300.002,60297,"Harvey, Elizabeth",Law and Ethics,4,15,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,Digital,99.73
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Used,133.98
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Digital,56.99
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Rent,Digital,77.99
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,Used,239.25
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,New,319.0
BUS 300.001,60298,"Harvey, Elizabeth",Law and Ethics,4,25,Legal Environment of Business,Cross,9780357129760,0,True,False,Buy,Digital,99.73
BUS 250.001,60300,"Harrison, Nana",Marketing Principles,4,29,Modern Marketing Principles(Access),Wilson,9780999630297,0,True,False,Buy,Used,87.5
BUS 250.001,60300,"Harrison, Nana",Marketing Principles,4,29,Modern Marketing Principles(Access),Wilson,9780999630297,0,True,False,Buy,New,116.5
BUS 230.002,60301,"Clark Muntean, Susan",Organizational Behavior & Theory,4,25,Reframing Organizations,Bolman,9781119756835,0,True,False,Buy,Used,77.75
BUS 230.002,60301,"Clark Muntean, Susan",Organizational Behavior & Theory,4,25,Reframing Organizations,Bolman,9781119756835,0,True,False,Buy,New,103.5
BUS 230.002,60301,"Clark Muntean, Susan",Organizational Behavior & Theory,4,25,Reframing Organizations,Bolman,9781119756835,0,True,False,Buy,Digital,47.0
BUS 480.001,60306,"Vandaie, Ramin",Strategic Management,4,14,Strategic Management: Theory & Cases,Hill,9780357716625,0,True,False,Rent,Digital,56.99
