year,conf,WTeamName,WScore,LTeamName,LScore
2019,ACC,Duke,41,Georgia_Tech,23
2019,ACC,Pittsburgh,27,Syracuse,20
2019,ACC,Boston_College,45,NC_State,24
2019,ACC,Virginia,48,Duke,14
2019,ACC,Virginia_Tech,43,North_Carolina,41
2019,ACC,Clemson,45,Louisville,10
2019,ACC,Georgia_Tech,28,Miami_FL,21
2019,ACC,Wake_Forest,22,Florida_St,20
2019,ACC,North_Carolina,20,Duke,17
2019,ACC,Louisville,28,Virginia,21
2019,ACC,Clemson,59,Boston_College,7
2019,ACC,Florida_St,35,Syracuse,17
2019,ACC,Miami_FL,16,Pittsburgh,12
2019,ACC,Boston_College,58,Syracuse,27
2019,ACC,Wake_Forest,44,NC_State,10
2019,ACC,Virginia,38,North_Carolina,31
2019,ACC,Miami_FL,27,Florida_St,10
2019,ACC,Pittsburgh,20,Georgia_Tech,10
2019,ACC,Miami_FL,52,Louisville,27
2019,ACC,Virginia_Tech,36,Wake_Forest,17
2019,ACC,Florida_St,38,Boston_College,31
2019,ACC,Clemson,55,NC_State,10
2019,ACC,Virginia,33,Georgia_Tech,28
2019,ACC,Pittsburgh,34,North_Carolina,27
2019,ACC,Syracuse,49,Duke,6
2019,ACC,Louisville,34,NC_State,20
2019,ACC,Clemson,52,Wake_Forest,3
2019,ACC,Virginia_Tech,45,Georgia_Tech,0
2019,ACC,Georgia_Tech,28,NC_State,26
2019,ACC,Wake_Forest,39,Duke,27
2019,ACC,Louisville,56,Syracuse,34
2019,ACC,Virginia_Tech,28,Pittsburgh,0
2019,ACC,Virginia,39,Virginia_Tech,30
2019,ACC,Boston_College,26,Pittsburgh,19
2019,ACC,Duke,27,Miami_FL,17
2019,ACC,Syracuse,39,Wake_Forest,30
2019,ACC,North_Carolina,41,NC_State,10
2019,ACC,Clemson,62,Virginia,17
2019,B1G,Iowa,30,Rutgers,0
2019,B1G,Ohio_St,51,Indiana,10
2019,B1G,Nebraska,42,Illinois,38
2019,B1G,Wisconsin,35,Michigan,14
2019,B1G,Michigan_St,31,Northwestern,10
2019,B1G,Penn_St,59,Maryland,0
2019,B1G,Michigan_St,40,Indiana,31
2019,B1G,Michigan,52,Rutgers,0
2019,B1G,Minnesota,38,Purdue,31
2019,B1G,Ohio_St,48,Nebraska,7
2019,B1G,Wisconsin,24,Northwestern,15
2019,B1G,Minnesota,40,Illinois,17
2019,B1G,Michigan,10,Iowa,3
2019,B1G,Maryland,48,Rutgers,7
2019,B1G,Nebraska,13,Northwestern,10
2019,B1G,Penn_St,35,Purdue,7
2019,B1G,Ohio_St,34,Michigan_St,10
2019,B1G,Michigan,42,Illinois,25
2019,B1G,Indiana,35,Rutgers,0
2019,B1G,Penn_St,17,Iowa,12
2019,B1G,Purdue,40,Maryland,14
2019,B1G,Wisconsin,38,Michigan_St,0
2019,B1G,Minnesota,34,Nebraska,7
2019,B1G,Ohio_St,52,Northwestern,3
2019,B1G,Illinois,24,Wisconsin,23
2019,B1G,Iowa,26,Purdue,20
2019,B1G,Penn_St,28,Michigan,21
2019,B1G,Minnesota,42,Rutgers,7
2019,B1G,Indiana,34,Maryland,28
2019,B1G,Illinois,24,Purdue,6
2019,B1G,Iowa,20,Northwestern,0
2019,B1G,Minnesota,52,Maryland,10
2019,B1G,Penn_St,28,Michigan_St,7
2019,B1G,Ohio_St,38,Wisconsin,7
2019,B1G,Indiana,38,Nebraska,31
2019,B1G,Illinois,38,Rutgers,10
2019,B1G,Indiana,34,Northwestern,3
2019,B1G,Purdue,31,Nebraska,27
2019,B1G,Michigan,38,Maryland,7
2019,B1G,Illinois,37,Michigan_St,34
2019,B1G,Wisconsin,24,Iowa,22
2019,B1G,Minnesota,31,Penn_St,26
2019,B1G,Purdue,24,Northwestern,22
2019,B1G,Ohio_St,73,Maryland,14
2019,B1G,Penn_St,34,Indiana,27
2019,B1G,Iowa,23,Minnesota,19
2019,B1G,Michigan,44,Michigan_St,10
2019,B1G,Wisconsin,37,Nebraska,21
2019,B1G,Ohio_St,56,Rutgers,21
2019,B1G,Iowa,19,Illinois,10
2019,B1G,Michigan,39,Indiana,14
2019,B1G,Michigan_St,27,Rutgers,0
2019,B1G,Minnesota,38,Northwestern,22
2019,B1G,Wisconsin,45,Purdue,24
2019,B1G,Nebraska,54,Maryland,7
2019,B1G,Ohio_St,28,Penn_St,17
2019,B1G,Iowa,27,Nebraska,24
2019,B1G,Northwestern,29,Illinois,10
2019,B1G,Indiana,44,Purdue,41
2019,B1G,Michigan_St,19,Maryland,16
2019,B1G,Wisconsin,38,Minnesota,17
2019,B1G,Penn_St,27,Rutgers,6
2019,B1G,Ohio_St,56,Michigan,27
2019,B1G,Ohio_St,34,Wisconsin,21
2019,Big12,West_Virginia,29,Kansas,24
2019,Big12,Texas,36,Oklahoma_St,30
2019,Big12,TCU,51,Kansas,14
2019,Big12,Oklahoma_St,26,Kansas_St,13
2019,Big12,Oklahoma,55,Texas_Tech,16
2019,Big12,Baylor,23,Iowa_St,21
2019,Big12,Baylor,31,Kansas_St,12
2019,Big12,Oklahoma,45,Kansas,20
2019,Big12,Texas_Tech,45,Oklahoma_St,35
2019,Big12,Texas,42,West_Virginia,31
2019,Big12,Iowa_St,49,TCU,24
2019,Big12,Baylor,33,Texas_Tech,30
2019,Big12,Oklahoma,34,Texas,27
2019,Big12,Iowa_St,38,West_Virginia,14
2019,Big12,Baylor,45,Oklahoma_St,27
2019,Big12,Texas,50,Kansas,48
2019,Big12,Kansas_St,24,TCU,17
2019,Big12,Oklahoma,52,West_Virginia,14
2019,Big12,Iowa_St,34,Texas_Tech,24
2019,Big12,Kansas,37,Texas_Tech,34
2019,Big12,Kansas_St,48,Oklahoma,41
2019,Big12,TCU,37,Texas,27
2019,Big12,Oklahoma_St,34,Iowa_St,27
2019,Big12,Baylor,17,West_Virginia,14
2019,Big12,Kansas_St,38,Kansas,10
2019,Big12,Oklahoma_St,34,TCU,27
2019,Big12,Baylor,29,TCU,23
2019,Big12,Texas,27,Kansas_St,24
2019,Big12,Texas_Tech,38,West_Virginia,17
2019,Big12,Oklahoma,42,Iowa_St,41
2019,Big12,Oklahoma,34,Baylor,31
2019,Big12,Oklahoma_St,31,Kansas,13
2019,Big12,West_Virginia,24,Kansas_St,20
2019,Big12,TCU,33,Texas_Tech,31
2019,Big12,Iowa_St,23,Texas,21
2019,Big12,Baylor,24,Texas,10
2019,Big12,Kansas_St,30,Texas_Tech,27
2019,Big12,Oklahoma,28,TCU,24
2019,Big12,Oklahoma_St,20,West_Virginia,13
2019,Big12,Iowa_St,41,Kansas,31
2019,Big12,West_Virginia,20,TCU,17
2019,Big12,Texas,49,Texas_Tech,24
2019,Big12,Baylor,61,Kansas,6
2019,Big12,Oklahoma,34,Oklahoma_St,16
2019,Big12,Kansas_St,27,Iowa_St,17
2019,Big12,Oklahoma,30,Baylor,23
2019,SEC,Georgia,30,Vanderbilt,6
2019,SEC,Mississippi,31,Arkansas,17
2019,SEC,Alabama,47,South_Carolina,23
2019,SEC,Florida,29,Kentucky,21
2019,SEC,Auburn,28,Texas_A&M,20
2019,SEC,Florida,34,Tennessee,3
2019,SEC,Mississippi_St,28,Kentucky,13
2019,SEC,LSU,66,Vanderbilt,38
2019,SEC,Missouri,34,South_Carolina,14
2019,SEC,Alabama,59,Mississippi,31
2019,SEC,Auburn,56,Mississippi_St,23
2019,SEC,South_Carolina,24,Kentucky,7
2019,SEC,Texas_A&M,31,Arkansas,27
2019,SEC,Florida,24,Auburn,13
2019,SEC,Georgia,43,Tennessee,14
2019,SEC,Mississippi,31,Vanderbilt,6
2019,SEC,Alabama,47,Texas_A&M,28
2019,SEC,LSU,42,Florida,28
2019,SEC,South_Carolina,20,Georgia,17
2019,SEC,Missouri,38,Mississippi,27
2019,SEC,Tennessee,20,Mississippi_St,10
2019,SEC,Kentucky,24,Arkansas,20
2019,SEC,Alabama,35,Tennessee,13
2019,SEC,Florida,38,South_Carolina,27
2019,SEC,Georgia,21,Kentucky,0
2019,SEC,LSU,36,Mississippi_St,13
2019,SEC,Texas_A&M,24,Mississippi,17
2019,SEC,Vanderbilt,21,Missouri,14
2019,SEC,Auburn,51,Arkansas,10
2019,SEC,LSU,23,Auburn,20
2019,SEC,Kentucky,29,Missouri,7
2019,SEC,Texas_A&M,49,Mississippi_St,30
2019,SEC,Tennessee,41,South_Carolina,21
2019,SEC,Alabama,48,Arkansas,7
2019,SEC,Auburn,20,Mississippi,14
2019,SEC,Georgia,24,Florida,17
2019,SEC,South_Carolina,24,Vanderbilt,7
2019,SEC,Mississippi_St,54,Arkansas,24
2019,SEC,LSU,46,Alabama,41
2019,SEC,Florida,56,Vanderbilt,0
2019,SEC,Georgia,27,Missouri,0
2019,SEC,Tennessee,17,Kentucky,13
2019,SEC,Alabama,38,Mississippi_St,7
2019,SEC,Georgia,21,Auburn,14
2019,SEC,Florida,23,Missouri,6
2019,SEC,Kentucky,38,Vanderbilt,14
2019,SEC,LSU,58,Mississippi,37
2019,SEC,Texas_A&M,30,South_Carolina,6
2019,SEC,Georgia,19,Texas_A&M,13
2019,SEC,Tennessee,24,Missouri,20
2019,SEC,LSU,56,Arkansas,20
2019,SEC,Mississippi_St,21,Mississippi,20
2019,SEC,Missouri,24,Arkansas,14
2019,SEC,Auburn,48,Alabama,45
2019,SEC,LSU,50,Texas_A&M,7
2019,SEC,Tennessee,28,Vanderbilt,10
2019,SEC,LSU,37,Georgia,10
2019,PAC12,California,20,Washington,19
2019,PAC12,USC,45,Stanford,20
2019,PAC12,USC,30,Utah,23
2019,PAC12,Colorado,34,Arizona_St,31
2019,PAC12,Oregon,21,Stanford,6
2019,PAC12,UCLA,67,Washington_St,63
2019,PAC12,Arizona_St,24,California,17
2019,PAC12,Arizona,20,UCLA,17
2019,PAC12,Stanford,31,Oregon_St,28
2019,PAC12,Washington,28,USC,14
2019,PAC12,Utah,38,Washington_St,13
2019,PAC12,Arizona,35,Colorado,30
2019,PAC12,Oregon,17,California,7
2019,PAC12,Oregon_St,48,UCLA,31
2019,PAC12,Stanford,23,Washington,13
2019,PAC12,Oregon,45,Colorado,3
2019,PAC12,Washington,51,Arizona,27
2019,PAC12,Arizona_St,38,Washington_St,34
2019,PAC12,Utah,52,Oregon_St,7
2019,PAC12,UCLA,34,Stanford,16
2019,PAC12,USC,41,Arizona,14
2019,PAC12,Utah,21,Arizona_St,3
2019,PAC12,Oregon_St,21,California,17
2019,PAC12,Washington_St,41,Colorado,10
2019,PAC12,Oregon,35,Washington,31
2019,PAC12,USC,35,Colorado,31
2019,PAC12,Stanford,41,Arizona,31
2019,PAC12,UCLA,42,Arizona_St,32
2019,PAC12,Utah,35,California,0
2019,PAC12,Oregon,37,Washington_St,35
2019,PAC12,Oregon_St,56,Arizona,38
2019,PAC12,UCLA,31,Colorado,14
2019,PAC12,Oregon,56,USC,24
2019,PAC12,Utah,33,Washington,28
2019,PAC12,Washington,19,Oregon_St,7
2019,PAC12,USC,31,Arizona_St,26
2019,PAC12,California,33,Washington_St,20
2019,PAC12,Colorado,16,Stanford,13
2019,PAC12,Oregon,34,Arizona,6
2019,PAC12,Oregon_St,35,Arizona_St,34
2019,PAC12,USC,41,California,17
2019,PAC12,Washington_St,49,Stanford,22
2019,PAC12,Utah,49,UCLA,3
2019,PAC12,Utah,35,Arizona,7
2019,PAC12,Arizona_St,31,Oregon,28
2019,PAC12,California,24,Stanford,20
2019,PAC12,Colorado,20,Washington,14
2019,PAC12,Washington_St,54,Oregon_St,53
2019,PAC12,USC,52,UCLA,35
2019,PAC12,Washington,31,Washington_St,13
2019,PAC12,Arizona_St,24,Arizona,14
2019,PAC12,California,28,UCLA,18
2019,PAC12,Utah,45,Colorado,15
2019,PAC12,Oregon,24,Oregon_St,10
2019,PAC12,Oregon,37,Utah,15
2018,ACC,Virginia_Tech,24,Florida_St,3
2018,ACC,Boston_College,41,Wake_Forest,34
2018,ACC,Syracuse,30,Florida_St,7
2018,ACC,Pittsburgh,24,Georgia_Tech,19
2018,ACC,North_Carolina,38,Pittsburgh,35
2018,ACC,Clemson,49,Georgia_Tech,21
2018,ACC,Virginia,27,Louisville,3
2018,ACC,Miami_FL,47,North_Carolina,10
2018,ACC,Clemson,27,Syracuse,23
2018,ACC,Virginia_Tech,31,Duke,14
2018,ACC,Florida_St,28,Louisville,24
2018,ACC,NC_State,35,Virginia,21
2018,ACC,Georgia_Tech,66,Louisville,31
2018,ACC,NC_State,28,Boston_College,23
2018,ACC,Clemson,63,Wake_Forest,3
2018,ACC,Pittsburgh,44,Syracuse,37
2018,ACC,Miami_FL,28,Florida_St,27
2018,ACC,Boston_College,38,Louisville,20
2018,ACC,Duke,28,Georgia_Tech,14
2018,ACC,Virginia_Tech,22,North_Carolina,19
2018,ACC,Virginia,16,Miami_FL,13
2018,ACC,Clemson,41,NC_State,7
2018,ACC,Virginia,28,Duke,14
2018,ACC,Syracuse,40,North_Carolina,37
2018,ACC,Florida_St,38,Wake_Forest,17
2018,ACC,Georgia_Tech,49,Virginia_Tech,28
2018,ACC,Boston_College,27,Miami_FL,14
2018,ACC,Pittsburgh,54,Duke,45
2018,ACC,Wake_Forest,56,Louisville,35
2018,ACC,Syracuse,51,NC_State,41
2018,ACC,Clemson,59,Florida_St,10
2018,ACC,Virginia,31,North_Carolina,21
2018,ACC,Pittsburgh,23,Virginia,13
2018,ACC,Clemson,77,Louisville,16
2018,ACC,Duke,20,Miami_FL,12
2018,ACC,Georgia_Tech,38,North_Carolina,28
2018,ACC,Syracuse,41,Wake_Forest,24
2018,ACC,NC_State,47,Florida_St,28
2018,ACC,Boston_College,31,Virginia_Tech,21
2018,ACC,Wake_Forest,27,NC_State,23
2018,ACC,Syracuse,54,Louisville,23
2018,ACC,Clemson,27,Boston_College,7
2018,ACC,Duke,42,North_Carolina,35
2018,ACC,Georgia_Tech,27,Miami_FL,21
2018,ACC,Pittsburgh,52,Virginia_Tech,22
2018,ACC,Clemson,35,Duke,6
2018,ACC,NC_State,52,Louisville,10
2018,ACC,Pittsburgh,34,Wake_Forest,13
2018,ACC,Florida_St,22,Boston_College,21
2018,ACC,Georgia_Tech,30,Virginia,27
2018,ACC,Miami_FL,38,Virginia_Tech,14
2018,ACC,Virginia_Tech,34,Virginia,31
2018,ACC,Syracuse,42,Boston_College,21
2018,ACC,Wake_Forest,59,Duke,7
2018,ACC,Miami_FL,24,Pittsburgh,3
2018,ACC,NC_State,34,North_Carolina,28
2018,ACC,Clemson,42,Pittsburgh,10
2018,B1G,Northwestern,31,Purdue,27
2018,B1G,Ohio_St,52,Rutgers,3
2018,B1G,Penn_St,63,Illinois,24
2018,B1G,Michigan_St,35,Indiana,21
2018,B1G,Wisconsin,28,Iowa,17
2018,B1G,Maryland,42,Minnesota,13
2018,B1G,Michigan,56,Nebraska,10
2018,B1G,Indiana,24,Rutgers,17
2018,B1G,Michigan,20,Northwestern,17
2018,B1G,Purdue,42,Nebraska,28
2018,B1G,Ohio_St,27,Penn_St,26
2018,B1G,Illinois,38,Rutgers,17
2018,B1G,Ohio_St,49,Indiana,26
2018,B1G,Iowa,48,Minnesota,31
2018,B1G,Michigan,42,Maryland,21
2018,B1G,Northwestern,29,Michigan_St,19
2018,B1G,Wisconsin,41,Nebraska,24
2018,B1G,Purdue,46,Illinois,7
2018,B1G,Iowa,42,Indiana,16
2018,B1G,Maryland,34,Rutgers,7
2018,B1G,Michigan,38,Wisconsin,13
2018,B1G,Michigan_St,21,Penn_St,17
2018,B1G,Ohio_St,30,Minnesota,14
2018,B1G,Northwestern,34,Nebraska,31
2018,B1G,Wisconsin,49,Illinois,20
2018,B1G,Penn_St,33,Indiana,28
2018,B1G,Iowa,23,Maryland,0
2018,B1G,Michigan,21,Michigan_St,7
2018,B1G,Nebraska,53,Minnesota,28
2018,B1G,Purdue,49,Ohio_St,20
2018,B1G,Northwestern,18,Rutgers,15
2018,B1G,Minnesota,38,Indiana,31
2018,B1G,Maryland,63,Illinois,33
2018,B1G,Penn_St,30,Iowa,24
2018,B1G,Michigan_St,23,Purdue,13
2018,B1G,Northwestern,31,Wisconsin,17
2018,B1G,Illinois,55,Minnesota,31
2018,B1G,Purdue,38,Iowa,36
2018,B1G,Michigan_St,24,Maryland,3
2018,B1G,Michigan,42,Penn_St,7
2018,B1G,Ohio_St,36,Nebraska,31
2018,B1G,Wisconsin,31,Rutgers,17
2018,B1G,Nebraska,54,Illinois,35
2018,B1G,Indiana,34,Maryland,32
2018,B1G,Northwestern,14,Iowa,10
2018,B1G,Michigan,42,Rutgers,7
2018,B1G,Minnesota,41,Purdue,10
2018,B1G,Penn_St,22,Wisconsin,10
2018,B1G,Ohio_St,26,Michigan_St,6
2018,B1G,Iowa,63,Illinois,0
2018,B1G,Michigan,31,Indiana,20
2018,B1G,Nebraska,9,Michigan_St,6
2018,B1G,Northwestern,24,Minnesota,14
2018,B1G,Penn_St,20,Rutgers,7
2018,B1G,Wisconsin,47,Purdue,44
2018,B1G,Ohio_St,52,Maryland,51
2018,B1G,Iowa,31,Nebraska,28
2018,B1G,Northwestern,24,Illinois,16
2018,B1G,Purdue,28,Indiana,21
2018,B1G,Penn_St,38,Maryland,3
2018,B1G,Ohio_St,62,Michigan,39
2018,B1G,Michigan_St,14,Rutgers,10
2018,B1G,Minnesota,37,Wisconsin,15
2018,B1G,Ohio_St,45,Northwestern,24
2018,Big12,Oklahoma,37,Iowa_St,27
2018,Big12,Baylor,26,Kansas,7
2018,Big12,Texas_Tech,41,Oklahoma_St,17
2018,Big12,Texas,31,TCU,16
2018,Big12,West_Virginia,35,Kansas_St,6
2018,Big12,TCU,17,Iowa_St,14
2018,Big12,Oklahoma_St,48,Kansas,28
2018,Big12,Texas,19,Kansas_St,14
2018,Big12,Oklahoma,66,Baylor,33
2018,Big12,West_Virginia,42,Texas_Tech,34
2018,Big12,Iowa_St,48,Oklahoma_St,42
2018,Big12,Baylor,37,Kansas_St,34
2018,Big12,Texas,48,Oklahoma,45
2018,Big12,West_Virginia,38,Kansas,22
2018,Big12,Texas_Tech,17,TCU,14
2018,Big12,Texas,23,Baylor,17
2018,Big12,Iowa_St,30,West_Virginia,14
2018,Big12,Kansas_St,31,Oklahoma_St,12
2018,Big12,Texas_Tech,48,Kansas,16
2018,Big12,Oklahoma,52,TCU,27
2018,Big12,West_Virginia,58,Baylor,14
2018,Big12,Iowa_St,40,Texas_Tech,31
2018,Big12,Kansas,27,TCU,26
2018,Big12,Oklahoma_St,38,Texas,35
2018,Big12,Oklahoma,51,Kansas_St,14
2018,Big12,Baylor,35,Oklahoma_St,31
2018,Big12,Iowa_St,27,Kansas,3
2018,Big12,TCU,14,Kansas_St,13
2018,Big12,West_Virginia,42,Texas,41
2018,Big12,Oklahoma,51,Texas_Tech,46
2018,Big12,Iowa_St,28,Baylor,14
2018,Big12,Texas,41,Texas_Tech,34
2018,Big12,Kansas_St,21,Kansas,17
2018,Big12,Oklahoma,48,Oklahoma_St,47
2018,Big12,West_Virginia,47,TCU,10
2018,Big12,TCU,16,Baylor,9
2018,Big12,Texas,24,Iowa_St,10
2018,Big12,Kansas_St,21,Texas_Tech,6
2018,Big12,Oklahoma,55,Kansas,40
2018,Big12,Oklahoma_St,45,West_Virginia,41
2018,Big12,Texas,24,Kansas,17
2018,Big12,Oklahoma,59,West_Virginia,56
2018,Big12,Baylor,35,Texas_Tech,24
2018,Big12,TCU,31,Oklahoma_St,24
2018,Big12,Iowa_St,42,Kansas_St,38
2018,Big12,Oklahoma,39,Texas,27
2018,SEC,Georgia,41,South_Carolina,17
2018,SEC,Kentucky,27,Florida,16
2018,SEC,Alabama,62,Mississippi,7
2018,SEC,LSU,22,Auburn,21
2018,SEC,Alabama,45,Texas_A&M,23
2018,SEC,Georgia,43,Missouri,29
2018,SEC,Kentucky,28,Mississippi_St,7
2018,SEC,South_Carolina,37,Vanderbilt,14
2018,SEC,Auburn,34,Arkansas,3
2018,SEC,Florida,47,Tennessee,21
2018,SEC,Florida,13,Mississippi_St,6
2018,SEC,Kentucky,24,South_Carolina,10
2018,SEC,LSU,45,Mississippi,16
2018,SEC,Georgia,38,Tennessee,12
2018,SEC,Texas_A&M,24,Arkansas,17
2018,SEC,Mississippi_St,23,Auburn,9
2018,SEC,Florida,27,LSU,19
2018,SEC,Georgia,41,Vanderbilt,13
2018,SEC,Texas_A&M,20,Kentucky,14
2018,SEC,South_Carolina,37,Missouri,35
2018,SEC,Alabama,65,Arkansas,31
2018,SEC,Alabama,39,Missouri,10
2018,SEC,Florida,37,Vanderbilt,27
2018,SEC,LSU,36,Georgia,16
2018,SEC,Texas_A&M,26,South_Carolina,23
2018,SEC,Mississippi,37,Arkansas,33
2018,SEC,Tennessee,30,Auburn,24
2018,SEC,Auburn,31,Mississippi,16
2018,SEC,Kentucky,14,Vanderbilt,7
2018,SEC,LSU,19,Mississippi_St,3
2018,SEC,Alabama,58,Tennessee,21
2018,SEC,Georgia,36,Florida,17
2018,SEC,Kentucky,15,Missouri,14
2018,SEC,Mississippi_St,28,Texas_A&M,13
2018,SEC,Vanderbilt,45,Arkansas,31
2018,SEC,South_Carolina,27,Tennessee,24
2018,SEC,Alabama,29,LSU,0
2018,SEC,Auburn,28,Texas_A&M,24
2018,SEC,Missouri,38,Florida,17
2018,SEC,Georgia,34,Kentucky,17
2018,SEC,South_Carolina,48,Mississippi,44
2018,SEC,Alabama,24,Mississippi_St,0
2018,SEC,Georgia,27,Auburn,10
2018,SEC,Florida,35,South_Carolina,31
2018,SEC,Texas_A&M,38,Mississippi,24
2018,SEC,Missouri,33,Vanderbilt,28
2018,SEC,LSU,24,Arkansas,17
2018,SEC,Tennessee,24,Kentucky,7
2018,SEC,Vanderbilt,36,Mississippi,29
2018,SEC,Mississippi_St,52,Arkansas,6
2018,SEC,Missouri,50,Tennessee,17
2018,SEC,Mississippi_St,35,Mississippi,3
2018,SEC,Missouri,38,Arkansas,0
2018,SEC,Alabama,52,Auburn,21
2018,SEC,Texas_A&M,74,LSU,72
2018,SEC,Vanderbilt,38,Tennessee,13
2018,SEC,Alabama,35,Georgia,28
2018,PAC12,Stanford,17,USC,3
2018,PAC12,Washington,21,Utah,7
2018,PAC12,USC,39,Washington_St,36
2018,PAC12,Arizona,35,Oregon_St,14
2018,PAC12,Washington,27,Arizona_St,20
2018,PAC12,Stanford,38,Oregon,31
2018,PAC12,Colorado,38,UCLA,16
2018,PAC12,USC,24,Arizona,20
2018,PAC12,Arizona_St,52,Oregon_St,24
2018,PAC12,Oregon,42,California,24
2018,PAC12,Washington_St,28,Utah,24
2018,PAC12,Arizona,24,California,17
2018,PAC12,Colorado,28,Arizona_St,21
2018,PAC12,Washington_St,56,Oregon_St,37
2018,PAC12,Utah,40,Stanford,21
2018,PAC12,Washington,31,UCLA,24
2018,PAC12,Utah,42,Arizona,10
2018,PAC12,UCLA,37,California,7
2018,PAC12,USC,31,Colorado,20
2018,PAC12,Oregon,30,Washington,27
2018,PAC12,Stanford,20,Arizona_St,13
2018,PAC12,UCLA,31,Arizona,30
2018,PAC12,California,49,Oregon_St,7
2018,PAC12,Washington,27,Colorado,13
2018,PAC12,Washington_St,34,Oregon,20
2018,PAC12,Utah,41,USC,28
2018,PAC12,Utah,41,UCLA,10
2018,PAC12,Arizona,44,Oregon,15
2018,PAC12,Arizona_St,38,USC,35
2018,PAC12,California,12,Washington,10
2018,PAC12,Oregon_St,41,Colorado,34
2018,PAC12,Washington_St,41,Stanford,38
2018,PAC12,Arizona,42,Colorado,34
2018,PAC12,Arizona_St,38,Utah,20
2018,PAC12,Washington_St,19,California,13
2018,PAC12,Oregon,42,UCLA,21
2018,PAC12,USC,38,Oregon_St,21
2018,PAC12,Washington,27,Stanford,23
2018,PAC12,Arizona_St,31,UCLA,28
2018,PAC12,California,15,USC,14
2018,PAC12,Washington_St,31,Colorado,7
2018,PAC12,Utah,32,Oregon,25
2018,PAC12,Stanford,48,Oregon_St,17
2018,PAC12,Washington_St,69,Arizona,28
2018,PAC12,Oregon,31,Arizona_St,29
2018,PAC12,Utah,30,Colorado,7
2018,PAC12,Washington,42,Oregon_St,23
2018,PAC12,UCLA,34,USC,27
2018,PAC12,Oregon,55,Oregon_St,15
2018,PAC12,Washington,28,Washington_St,15
2018,PAC12,Arizona_St,41,Arizona,40
2018,PAC12,California,33,Colorado,21
2018,PAC12,Stanford,49,UCLA,42
2018,PAC12,Washington,10,Utah,3
2018,PAC12,Stanford,23,California,13
2017,ACC,Wake_Forest,34,Boston_College,10
2017,ACC,Louisville,47,North_Carolina,35
2017,ACC,Clemson,47,Louisville,21
2017,ACC,Clemson,34,Boston_College,7
2017,ACC,NC_State,27,Florida_St,21
2017,ACC,Georgia_Tech,35,Pittsburgh,17
2017,ACC,Duke,27,North_Carolina,17
2017,ACC,Miami_FL,31,Duke,6
2017,ACC,Georgia_Tech,33,North_Carolina,7
2017,ACC,NC_State,33,Syracuse,25
2017,ACC,Clemson,31,Virginia_Tech,17
2017,ACC,Florida_St,26,Wake_Forest,19
2017,ACC,NC_State,39,Louisville,25
2017,ACC,Miami_FL,24,Florida_St,20
2017,ACC,Virginia_Tech,23,Boston_College,10
2017,ACC,Clemson,28,Wake_Forest,14
2017,ACC,Syracuse,27,Pittsburgh,24
2017,ACC,Virginia,28,Duke,21
2017,ACC,Syracuse,27,Clemson,24
2017,ACC,Miami_FL,25,Georgia_Tech,24
2017,ACC,Florida_St,17,Duke,10
2017,ACC,Boston_College,45,Louisville,42
2017,ACC,Virginia,20,North_Carolina,14
2017,ACC,NC_State,35,Pittsburgh,17
2017,ACC,Pittsburgh,24,Duke,17
2017,ACC,Louisville,31,Florida_St,28
2017,ACC,Georgia_Tech,38,Wake_Forest,24
2017,ACC,Miami_FL,27,Syracuse,19
2017,ACC,Boston_College,41,Virginia,10
2017,ACC,Virginia_Tech,59,North_Carolina,7
2017,ACC,Boston_College,35,Florida_St,3
2017,ACC,Clemson,24,Georgia_Tech,10
2017,ACC,Miami_FL,24,North_Carolina,19
2017,ACC,Pittsburgh,31,Virginia,14
2017,ACC,Virginia_Tech,24,Duke,3
2017,ACC,Wake_Forest,42,Louisville,32
2017,ACC,Florida_St,27,Syracuse,24
2017,ACC,Miami_FL,28,Virginia_Tech,10
2017,ACC,Clemson,38,NC_State,31
2017,ACC,Virginia,40,Georgia_Tech,36
2017,ACC,North_Carolina,34,Pittsburgh,31
2017,ACC,NC_State,17,Boston_College,14
2017,ACC,Clemson,31,Florida_St,14
2017,ACC,Georgia_Tech,28,Virginia_Tech,22
2017,ACC,Louisville,38,Virginia,21
2017,ACC,Wake_Forest,64,Syracuse,43
2017,ACC,Duke,43,Georgia_Tech,20
2017,ACC,Louisville,56,Syracuse,10
2017,ACC,Miami_FL,44,Virginia,28
2017,ACC,Virginia_Tech,20,Pittsburgh,14
2017,ACC,Wake_Forest,30,NC_State,24
2017,ACC,Pittsburgh,24,Miami_FL,14
2017,ACC,Virginia_Tech,10,Virginia,0
2017,ACC,NC_State,33,North_Carolina,21
2017,ACC,Boston_College,42,Syracuse,14
2017,ACC,Duke,31,Wake_Forest,23
2017,ACC,Clemson,38,Miami_FL,3
2017,B1G,Ohio_St,49,Indiana,21
2017,B1G,Michigan,28,Purdue,10
2017,B1G,Penn_St,21,Iowa,19
2017,B1G,Nebraska,27,Rutgers,17
2017,B1G,Nebraska,28,Illinois,6
2017,B1G,Michigan_St,17,Iowa,10
2017,B1G,Penn_St,45,Indiana,14
2017,B1G,Ohio_St,56,Rutgers,0
2017,B1G,Maryland,31,Minnesota,24
2017,B1G,Wisconsin,33,Northwestern,24
2017,B1G,Michigan_St,14,Michigan,10
2017,B1G,Ohio_St,62,Maryland,14
2017,B1G,Purdue,31,Minnesota,17
