school_abbr,school_name,job_category,salary
ECU,Eastern Carolina,associate_professor,92568.0
ECU,Eastern Carolina,administrator,582064.0
ECU,Eastern Carolina,associate_professor,82543.0
ECU,Eastern Carolina,professor,105397.0
ECU,Eastern Carolina,associate_professor,63613.0
ECU,Eastern Carolina,lecturer,59354.0
ECU,Eastern Carolina,professor,96500.0
ECU,Eastern Carolina,associate_professor,75839.0
ECU,Eastern Carolina,associate_professor,123735.0
ECU,Eastern Carolina,associate_professor,61232.0
ECU,Eastern Carolina,assistant_professor,98997.0
ECU,Eastern Carolina,professor,119434.0
ECU,Eastern Carolina,professor,115301.0
ECU,Eastern Carolina,professor,103489.0
ECU,Eastern Carolina,professor,118042.0
ECU,Eastern Carolina,associate_professor,136689.0
ECU,Eastern Carolina,assistant_professor,63000.0
ECU,Eastern Carolina,associate_professor,83214.0
ECU,Eastern Carolina,associate_professor,117636.0
ECU,Eastern Carolina,assistant_professor,61916.0
ECU,Eastern Carolina,assistant_professor,77548.0
ECU,Eastern Carolina,professor,113140.0
ECU,Eastern Carolina,associate_professor,87573.0
ECU,Eastern Carolina,administrator,185375.0
ECU,Eastern Carolina,professor,84645.0
ECU,Eastern Carolina,professor,174248.0
ECU,Eastern Carolina,lecturer,64596.0
ECU,Eastern Carolina,lecturer,64573.0
ECU,Eastern Carolina,assistant_professor,76000.0
ECU,Eastern Carolina,associate_professor,86490.0
ECU,Eastern Carolina,associate_professor,95313.0
ECU,Eastern Carolina,associate_professor,63546.0
ECU,Eastern Carolina,professor,610960.0
ECU,Eastern Carolina,associate_professor,244029.0
ECU,Eastern Carolina,lecturer,69256.0
ECU,Eastern Carolina,associate_professor,91512.0
ECU,Eastern Carolina,professor,371741.0
ECU,Eastern Carolina,lecturer,69804.0
ECU,Eastern Carolina,administrator,325000.0
ECU,Eastern Carolina,associate_professor,73956.0
ECU,Eastern Carolina,professor,87247.0
ECU,Eastern Carolina,lecturer,53198.0
ECU,Eastern Carolina,assistant_professor,73130.0
ECU,Eastern Carolina,lecturer,48867.0
ECU,Eastern Carolina,lecturer,67806.0
ECU,Eastern Carolina,lecturer,65353.0
ECU,Eastern Carolina,assistant_professor,76220.0
ECU,Eastern Carolina,lecturer,62650.0
ECU,Eastern Carolina,lecturer,60214.0
ECU,Eastern Carolina,lecturer,53500.0
ECU,Eastern Carolina,administrator,214026.0
ECU,Eastern Carolina,professor,243184.0
ECU,Eastern Carolina,administrator,183894.0
ECU,Eastern Carolina,lecturer,60998.0
ECU,Eastern Carolina,assistant_professor,92124.0
ECU,Eastern Carolina,professor,85520.0
ECU,Eastern Carolina,associate_professor,78426.0
ECU,Eastern Carolina,assistant_professor,80687.0
ECU,Eastern Carolina,associate_professor,91028.0
ECU,Eastern Carolina,professor,161515.0
ECU,Eastern Carolina,associate_professor,72385.0
ECU,Eastern Carolina,professor,122659.0
ECU,Eastern Carolina,associate_professor,83277.0
ECU,Eastern Carolina,professor,161834.0
ECU,Eastern Carolina,associate_professor,82710.0
ECU,Eastern Carolina,associate_professor,83711.0
ECU,Eastern Carolina,associate_professor,68517.0
ECU,Eastern Carolina,assistant_professor,63000.0
ECU,Eastern Carolina,assistant_professor,74700.0
ECU,Eastern Carolina,assistant_professor,184565.0
ECU,Eastern Carolina,assistant_professor,74700.0
ECU,Eastern Carolina,professor,127417.0
ECU,Eastern Carolina,professor,151859.0
ECU,Eastern Carolina,assistant_professor,74700.0
ECU,Eastern Carolina,assistant_professor,61000.0
ECU,Eastern Carolina,professor,102701.0
ECU,Eastern Carolina,professor,118363.0
ECU,Eastern Carolina,assistant_professor,90517.0
ECU,Eastern Carolina,associate_professor,80339.0
ECU,Eastern Carolina,professor,96935.0
ECU,Eastern Carolina,professor,112223.0
ECU,Eastern Carolina,assistant_professor,234032.0
ECU,Eastern Carolina,professor,89255.0
ECU,Eastern Carolina,associate_professor,123552.0
ECU,Eastern Carolina,professor,310913.0
FSU,Fayetteville State,assistant_professor,114777.0
FSU,Fayetteville State,assistant_professor,72100.0
FSU,Fayetteville State,professor,104692.0
FSU,Fayetteville State,assistant_professor,73173.0
FSU,Fayetteville State,professor,163518.0
FSU,Fayetteville State,professor,139779.0
FSU,Fayetteville State,assistant_professor,69628.0
FSU,Fayetteville State,associate_professor,149987.0
FSU,Fayetteville State,professor,93457.0
FSU,Fayetteville State,professor,95405.0
FSU,Fayetteville State,administrator,309000.0
FSU,Fayetteville State,professor,86229.0
FSU,Fayetteville State,assistant_professor,110869.0
FSU,Fayetteville State,assistant_professor,73997.0
FSU,Fayetteville State,lecturer,54548.0
FSU,Fayetteville State,lecturer,54605.0
FSU,Fayetteville State,assistant_professor,72000.0
FSU,Fayetteville State,administrator,206826.0
FSU,Fayetteville State,professor,119463.0
FSU,Fayetteville State,assistant_professor,70000.0
FSU,Fayetteville State,lecturer,78412.0
FSU,Fayetteville State,assistant_professor,70000.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,lecturer,65205.0
FSU,Fayetteville State,professor,100000.0
FSU,Fayetteville State,assistant_professor,76696.0
FSU,Fayetteville State,professor,136369.0
FSU,Fayetteville State,professor,78448.0
FSU,Fayetteville State,associate_professor,102000.0
FSU,Fayetteville State,assistant_professor,79760.0
FSU,Fayetteville State,associate_professor,75159.0
FSU,Fayetteville State,professor,110546.0
FSU,Fayetteville State,associate_professor,81462.0
FSU,Fayetteville State,assistant_professor,62502.0
FSU,Fayetteville State,assistant_professor,80954.0
FSU,Fayetteville State,professor,86681.0
FSU,Fayetteville State,professor,124769.0
FSU,Fayetteville State,lecturer,82830.0
FSU,Fayetteville State,lecturer,83930.0
FSU,Fayetteville State,associate_professor,72747.0
FSU,Fayetteville State,assistant_professor,57957.0
FSU,Fayetteville State,professor,116487.0
FSU,Fayetteville State,associate_professor,150862.0
FSU,Fayetteville State,assistant_professor,66950.0
FSU,Fayetteville State,professor,89203.0
FSU,Fayetteville State,lecturer,76706.0
FSU,Fayetteville State,associate_professor,111948.0
FSU,Fayetteville State,professor,88786.0
FSU,Fayetteville State,associate_professor,104330.0
FSU,Fayetteville State,professor,83681.0
FSU,Fayetteville State,assistant_professor,60693.0
FSU,Fayetteville State,associate_professor,83374.0
FSU,Fayetteville State,lecturer,65912.0
FSU,Fayetteville State,associate_professor,78656.0
FSU,Fayetteville State,associate_professor,90000.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,professor,118731.0
FSU,Fayetteville State,lecturer,69409.0
FSU,Fayetteville State,assistant_professor,54631.0
FSU,Fayetteville State,associate_professor,80440.0
FSU,Fayetteville State,professor,116220.0
FSU,Fayetteville State,associate_professor,75174.0
FSU,Fayetteville State,lecturer,66200.0
FSU,Fayetteville State,associate_professor,88590.0
FSU,Fayetteville State,associate_professor,111162.0
FSU,Fayetteville State,lecturer,80000.0
FSU,Fayetteville State,professor,87205.0
FSU,Fayetteville State,professor,85332.0
FSU,Fayetteville State,administrator,112270.0
FSU,Fayetteville State,professor,102523.0
FSU,Fayetteville State,professor,145000.0
FSU,Fayetteville State,associate_professor,76544.0
FSU,Fayetteville State,lecturer,63450.0
FSU,Fayetteville State,lecturer,93600.0
FSU,Fayetteville State,assistant_professor,77126.0
FSU,Fayetteville State,associate_professor,81610.0
FSU,Fayetteville State,assistant_professor,75207.0
FSU,Fayetteville State,assistant_professor,68185.0
FSU,Fayetteville State,associate_professor,120008.0
FSU,Fayetteville State,assistant_professor,73866.0
FSU,Fayetteville State,professor,87205.0
FSU,Fayetteville State,associate_professor,79804.0
FSU,Fayetteville State,professor,90314.0
FSU,Fayetteville State,lecturer,92900.0
FSU,Fayetteville State,assistant_professor,80437.0
FSU,Fayetteville State,associate_professor,91052.0
FSU,Fayetteville State,professor,85594.0
FSU,Fayetteville State,lecturer,61000.0
FSU,Fayetteville State,professor,89203.0
FSU,Fayetteville State,assistant_professor,72100.0
FSU,Fayetteville State,associate_professor,83778.0
FSU,Fayetteville State,associate_professor,91661.0
FSU,Fayetteville State,associate_professor,67217.0
FSU,Fayetteville State,lecturer,54548.0
FSU,Fayetteville State,associate_professor,71692.0
FSU,Fayetteville State,administrator,126937.0
FSU,Fayetteville State,professor,90566.0
FSU,Fayetteville State,associate_professor,85276.0
FSU,Fayetteville State,lecturer,74984.0
FSU,Fayetteville State,associate_professor,134644.0
FSU,Fayetteville State,assistant_professor,77608.0
FSU,Fayetteville State,associate_professor,80253.0
FSU,Fayetteville State,assistant_professor,70558.0
FSU,Fayetteville State,lecturer,57845.0
FSU,Fayetteville State,assistant_professor,57960.0
FSU,Fayetteville State,assistant_professor,92000.0
FSU,Fayetteville State,professor,150000.0
FSU,Fayetteville State,assistant_professor,67026.0
FSU,Fayetteville State,professor,112904.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,administrator,164965.0
FSU,Fayetteville State,assistant_professor,70000.0
FSU,Fayetteville State,professor,89240.0
FSU,Fayetteville State,assistant_professor,79805.0
FSU,Fayetteville State,assistant_professor,61467.0
FSU,Fayetteville State,professor,118376.0
FSU,Fayetteville State,professor,114323.0
FSU,Fayetteville State,lecturer,60437.0
FSU,Fayetteville State,associate_professor,74580.0
FSU,Fayetteville State,assistant_professor,92000.0
FSU,Fayetteville State,professor,89443.0
FSU,Fayetteville State,professor,102403.0
FSU,Fayetteville State,associate_professor,69033.0
FSU,Fayetteville State,associate_professor,104978.0
FSU,Fayetteville State,associate_professor,91120.0
FSU,Fayetteville State,associate_professor,98022.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,assistant_professor,65000.0
FSU,Fayetteville State,administrator,261620.0
FSU,Fayetteville State,assistant_professor,66522.0
FSU,Fayetteville State,associate_professor,129133.0
FSU,Fayetteville State,lecturer,72612.0
FSU,Fayetteville State,professor,90314.0
FSU,Fayetteville State,associate_professor,79015.0
FSU,Fayetteville State,professor,127552.0
FSU,Fayetteville State,professor,136369.0
FSU,Fayetteville State,professor,105060.0
FSU,Fayetteville State,professor,126509.0
FSU,Fayetteville State,associate_professor,78379.0
FSU,Fayetteville State,lecturer,60353.0
FSU,Fayetteville State,associate_professor,127505.0
FSU,Fayetteville State,assistant_professor,72000.0
FSU,Fayetteville State,lecturer,85231.0
FSU,Fayetteville State,professor,90696.0
FSU,Fayetteville State,lecturer,64776.0
FSU,Fayetteville State,lecturer,68935.0
FSU,Fayetteville State,assistant_professor,85696.0
FSU,Fayetteville State,assistant_professor,107265.0
FSU,Fayetteville State,associate_professor,73496.0
FSU,Fayetteville State,lecturer,60819.0
FSU,Fayetteville State,professor,161748.0
FSU,Fayetteville State,associate_professor,71388.0
FSU,Fayetteville State,associate_professor,82123.0
FSU,Fayetteville State,assistant_professor,73997.0
FSU,Fayetteville State,professor,117645.0
FSU,Fayetteville State,associate_professor,75117.0
FSU,Fayetteville State,assistant_professor,72000.0
FSU,Fayetteville State,professor,110692.0
FSU,Fayetteville State,administrator,142099.0
FSU,Fayetteville State,professor,89203.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,associate_professor,114000.0
FSU,Fayetteville State,professor,90566.0
FSU,Fayetteville State,administrator,147210.0
FSU,Fayetteville State,assistant_professor,122000.0
FSU,Fayetteville State,professor,85594.0
FSU,Fayetteville State,professor,91740.0
FSU,Fayetteville State,professor,98438.0
FSU,Fayetteville State,professor,130407.0
FSU,Fayetteville State,lecturer,80000.0
FSU,Fayetteville State,assistant_professor,70000.0
FSU,Fayetteville State,associate_professor,71995.0
FSU,Fayetteville State,assistant_professor,133364.0
FSU,Fayetteville State,assistant_professor,80340.0
FSU,Fayetteville State,lecturer,60289.0
FSU,Fayetteville State,professor,86123.0
FSU,Fayetteville State,associate_professor,121823.0
FSU,Fayetteville State,associate_professor,80581.0
FSU,Fayetteville State,lecturer,80000.0
FSU,Fayetteville State,professor,91237.0
FSU,Fayetteville State,lecturer,56130.0
FSU,Fayetteville State,assistant_professor,81139.0
FSU,Fayetteville State,assistant_professor,71821.0
FSU,Fayetteville State,lecturer,71716.0
FSU,Fayetteville State,professor,112904.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,professor,88624.0
FSU,Fayetteville State,assistant_professor,110869.0
FSU,Fayetteville State,associate_professor,79831.0
FSU,Fayetteville State,assistant_professor,105000.0
FSU,Fayetteville State,assistant_professor,73866.0
FSU,Fayetteville State,associate_professor,79106.0
FSU,Fayetteville State,lecturer,79548.0
FSU,Fayetteville State,assistant_professor,74283.0
FSU,Fayetteville State,associate_professor,75584.0
FSU,Fayetteville State,assistant_professor,54631.0
FSU,Fayetteville State,assistant_professor,80337.0
FSU,Fayetteville State,professor,156330.0
FSU,Fayetteville State,assistant_professor,58916.0
FSU,Fayetteville State,assistant_professor,65500.0
FSU,Fayetteville State,lecturer,64776.0
FSU,Fayetteville State,assistant_professor,62502.0
FSU,Fayetteville State,professor,85594.0
FSU,Fayetteville State,associate_professor,72046.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,professor,185011.0
FSU,Fayetteville State,administrator,201782.0
FSU,Fayetteville State,assistant_professor,131758.0
FSU,Fayetteville State,assistant_professor,80020.0
FSU,Fayetteville State,administrator,130686.0
FSU,Fayetteville State,associate_professor,79126.0
FSU,Fayetteville State,associate_professor,75305.0
FSU,Fayetteville State,associate_professor,132829.0
FSU,Fayetteville State,professor,91432.0
FSU,Fayetteville State,professor,85594.0
FSU,Fayetteville State,professor,81519.0
FSU,Fayetteville State,assistant_professor,72100.0
FSU,Fayetteville State,associate_professor,76827.0
FSU,Fayetteville State,associate_professor,75896.0
FSU,Fayetteville State,administrator,79000.0
FSU,Fayetteville State,associate_professor,75013.0
FSU,Fayetteville State,professor,139460.0
FSU,Fayetteville State,professor,90134.0
FSU,Fayetteville State,assistant_professor,79161.0
FSU,Fayetteville State,lecturer,62502.0
FSU,Fayetteville State,administrator,122904.0
FSU,Fayetteville State,associate_professor,111240.0
FSU,Fayetteville State,lecturer,66048.0
FSU,Fayetteville State,professor,114209.0
FSU,Fayetteville State,professor,117563.0
FSU,Fayetteville State,assistant_professor,76140.0
FSU,Fayetteville State,associate_professor,79070.0
FSU,Fayetteville State,professor,112904.0
FSU,Fayetteville State,associate_professor,129551.0
FSU,Fayetteville State,associate_professor,100231.0
FSU,Fayetteville State,assistant_professor,112540.0
FSU,Fayetteville State,assistant_professor,77000.0
FSU,Fayetteville State,associate_professor,73032.0
FSU,Fayetteville State,professor,92765.0
FSU,Fayetteville State,professor,86291.0
FSU,Fayetteville State,associate_professor,86169.0
FSU,Fayetteville State,assistant_professor,138642.0
FSU,Fayetteville State,professor,85478.0
NCA&T,NC A&T,assistant_professor,103108.0
NCA&T,NC A&T,assistant_professor,106000.0
NCA&T,NC A&T,professor,119028.0
NCA&T,NC A&T,lecturer,88007.0
NCA&T,NC A&T,assistant_professor,76140.0
NCA&T,NC A&T,professor,110862.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,assistant_professor,72100.0
NCA&T,NC A&T,lecturer,125000.0
NCA&T,NC A&T,assistant_professor,82400.0
NCA&T,NC A&T,assistant_professor,72000.0
NCA&T,NC A&T,administrator,254598.0
NCA&T,NC A&T,assistant_professor,83500.0
NCA&T,NC A&T,associate_professor,78964.0
NCA&T,NC A&T,assistant_professor,87116.0
NCA&T,NC A&T,assistant_professor,97565.0
NCA&T,NC A&T,associate_professor,81708.0
NCA&T,NC A&T,lecturer,66489.0
NCA&T,NC A&T,assistant_professor,104973.0
NCA&T,NC A&T,assistant_professor,142000.0
NCA&T,NC A&T,administrator,161180.0
NCA&T,NC A&T,administrator,133522.0
NCA&T,NC A&T,associate_professor,102973.0
NCA&T,NC A&T,lecturer,75000.0
NCA&T,NC A&T,professor,88662.0
NCA&T,NC A&T,associate_professor,118000.0
NCA&T,NC A&T,professor,163572.0
NCA&T,NC A&T,assistant_professor,105000.0
NCA&T,NC A&T,associate_professor,85191.0
NCA&T,NC A&T,assistant_professor,67500.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,assistant_professor,92700.0
NCA&T,NC A&T,professor,154806.0
NCA&T,NC A&T,associate_professor,121800.0
NCA&T,NC A&T,professor,191214.0
NCA&T,NC A&T,assistant_professor,82000.0
NCA&T,NC A&T,associate_professor,85000.0
NCA&T,NC A&T,associate_professor,103868.0
NCA&T,NC A&T,lecturer,64000.0
NCA&T,NC A&T,associate_professor,94086.0
NCA&T,NC A&T,assistant_professor,80000.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,associate_professor,95980.0
NCA&T,NC A&T,professor,108943.0
NCA&T,NC A&T,lecturer,67049.0
NCA&T,NC A&T,assistant_professor,75190.0
NCA&T,NC A&T,lecturer,75000.0
NCA&T,NC A&T,assistant_professor,70000.0
NCA&T,NC A&T,professor,146301.0
NCA&T,NC A&T,associate_professor,97228.0
NCA&T,NC A&T,associate_professor,157600.0
NCA&T,NC A&T,lecturer,68185.0
NCA&T,NC A&T,professor,204970.0
NCA&T,NC A&T,professor,121896.0
NCA&T,NC A&T,associate_professor,140000.0
NCA&T,NC A&T,professor,135041.0
NCA&T,NC A&T,lecturer,75000.0
NCA&T,NC A&T,associate_professor,78412.0
NCA&T,NC A&T,assistant_professor,95459.0
NCA&T,NC A&T,assistant_professor,72000.0
NCA&T,NC A&T,lecturer,64000.0
NCA&T,NC A&T,lecturer,72100.0
NCA&T,NC A&T,lecturer,64890.0
NCA&T,NC A&T,professor,160475.0
NCA&T,NC A&T,assistant_professor,82000.0
NCA&T,NC A&T,lecturer,73377.0
NCA&T,NC A&T,assistant_professor,57176.0
NCA&T,NC A&T,professor,92594.0
NCA&T,NC A&T,lecturer,66522.0
NCA&T,NC A&T,assistant_professor,73000.0
NCA&T,NC A&T,professor,117658.0
NCA&T,NC A&T,assistant_professor,76895.0
NCA&T,NC A&T,lecturer,60457.0
NCA&T,NC A&T,professor,119097.0
NCA&T,NC A&T,assistant_professor,103000.0
NCA&T,NC A&T,associate_professor,105749.0
NCA&T,NC A&T,assistant_professor,80685.0
NCA&T,NC A&T,professor,147000.0
NCA&T,NC A&T,associate_professor,90701.0
NCA&T,NC A&T,professor,175306.0
NCA&T,NC A&T,assistant_professor,84460.0
NCA&T,NC A&T,lecturer,66950.0
NCA&T,NC A&T,lecturer,75000.0
NCA&T,NC A&T,associate_professor,88000.0
NCA&T,NC A&T,administrator,150000.0
NCA&T,NC A&T,assistant_professor,82958.0
NCA&T,NC A&T,assistant_professor,82400.0
NCA&T,NC A&T,lecturer,61058.0
NCA&T,NC A&T,associate_professor,79297.0
NCA&T,NC A&T,lecturer,58402.0
NCA&T,NC A&T,professor,96317.0
NCA&T,NC A&T,professor,158000.0
NCA&T,NC A&T,assistant_professor,87000.0
NCA&T,NC A&T,assistant_professor,87550.0
NCA&T,NC A&T,associate_professor,141552.0
NCA&T,NC A&T,associate_professor,185758.0
NCA&T,NC A&T,associate_professor,86154.0
NCA&T,NC A&T,professor,118653.0
NCA&T,NC A&T,professor,97897.0
NCA&T,NC A&T,lecturer,95459.0
NCA&T,NC A&T,associate_professor,157600.0
NCA&T,NC A&T,associate_professor,136000.0
NCA&T,NC A&T,assistant_professor,125000.0
NCA&T,NC A&T,assistant_professor,92988.0
NCA&T,NC A&T,administrator,208221.0
NCA&T,NC A&T,associate_professor,80617.0
NCA&T,NC A&T,professor,97897.0
NCA&T,NC A&T,associate_professor,123621.0
NCA&T,NC A&T,associate_professor,104906.0
NCA&T,NC A&T,assistant_professor,78980.0
NCA&T,NC A&T,lecturer,64000.0
NCA&T,NC A&T,lecturer,63601.0
NCA&T,NC A&T,associate_professor,110000.0
NCA&T,NC A&T,assistant_professor,145000.0
NCA&T,NC A&T,associate_professor,115618.0
NCA&T,NC A&T,professor,125000.0
NCA&T,NC A&T,lecturer,69713.0
NCA&T,NC A&T,assistant_professor,81443.0
NCA&T,NC A&T,associate_professor,83807.0
NCA&T,NC A&T,associate_professor,138000.0
NCA&T,NC A&T,professor,106405.0
NCA&T,NC A&T,administrator,125252.0
NCA&T,NC A&T,associate_professor,125000.0
NCA&T,NC A&T,professor,82528.0
NCA&T,NC A&T,professor,123600.0
NCA&T,NC A&T,associate_professor,135000.0
NCA&T,NC A&T,administrator,208088.0
NCA&T,NC A&T,assistant_professor,70000.0
NCA&T,NC A&T,professor,170927.0
NCA&T,NC A&T,associate_professor,159600.0
NCA&T,NC A&T,professor,110000.0
NCA&T,NC A&T,assistant_professor,125000.0
NCA&T,NC A&T,assistant_professor,66167.0
NCA&T,NC A&T,associate_professor,95125.0
NCA&T,NC A&T,associate_professor,107459.0
NCA&T,NC A&T,lecturer,55620.0
NCA&T,NC A&T,associate_professor,84861.0
NCA&T,NC A&T,associate_professor,89234.0
NCA&T,NC A&T,administrator,240000.0
NCA&T,NC A&T,lecturer,88186.0
NCA&T,NC A&T,lecturer,64208.0
NCA&T,NC A&T,professor,119480.0
NCA&T,NC A&T,associate_professor,84460.0
NCA&T,NC A&T,professor,121143.0
NCA&T,NC A&T,associate_professor,109340.0
NCA&T,NC A&T,associate_professor,131000.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,administrator,128000.0
NCA&T,NC A&T,associate_professor,103000.0
NCA&T,NC A&T,associate_professor,88945.0
NCA&T,NC A&T,professor,94691.0
NCA&T,NC A&T,associate_professor,104906.0
NCA&T,NC A&T,assistant_professor,72500.0
NCA&T,NC A&T,lecturer,72100.0
NCA&T,NC A&T,administrator,309000.0
NCA&T,NC A&T,professor,110659.0
NCA&T,NC A&T,professor,144000.0
NCA&T,NC A&T,professor,97120.0
NCA&T,NC A&T,associate_professor,68229.0
NCA&T,NC A&T,associate_professor,86200.0
NCA&T,NC A&T,associate_professor,77431.0
NCA&T,NC A&T,associate_professor,77456.0
NCA&T,NC A&T,professor,117975.0
NCA&T,NC A&T,administrator,123200.0
NCA&T,NC A&T,assistant_professor,75000.0
NCA&T,NC A&T,lecturer,64000.0
NCA&T,NC A&T,professor,91732.0
NCA&T,NC A&T,professor,97850.0
NCA&T,NC A&T,assistant_professor,105000.0
NCA&T,NC A&T,assistant_professor,77440.0
NCA&T,NC A&T,administrator,100000.0
NCA&T,NC A&T,professor,178190.0
NCA&T,NC A&T,professor,173287.0
NCA&T,NC A&T,professor,155107.0
NCA&T,NC A&T,professor,113925.0
NCA&T,NC A&T,associate_professor,120000.0
NCA&T,NC A&T,associate_professor,84197.0
NCA&T,NC A&T,lecturer,105060.0
NCA&T,NC A&T,professor,92908.0
NCA&T,NC A&T,assistant_professor,80778.0
NCA&T,NC A&T,associate_professor,91760.0
NCA&T,NC A&T,assistant_professor,77250.0
NCA&T,NC A&T,associate_professor,80750.0
NCA&T,NC A&T,assistant_professor,96408.0
NCA&T,NC A&T,assistant_professor,79000.0
NCA&T,NC A&T,professor,119937.0
NCA&T,NC A&T,professor,124000.0
NCA&T,NC A&T,assistant_professor,67500.0
NCA&T,NC A&T,associate_professor,85286.0
NCA&T,NC A&T,associate_professor,84861.0
NCA&T,NC A&T,administrator,252950.0
NCA&T,NC A&T,administrator,127612.0
NCA&T,NC A&T,lecturer,64890.0
NCA&T,NC A&T,administrator,231750.0
NCA&T,NC A&T,administrator,159660.0
NCA&T,NC A&T,professor,134817.0
NCA&T,NC A&T,assistant_professor,85000.0
NCA&T,NC A&T,administrator,118450.0
NCA&T,NC A&T,lecturer,58000.0
NCA&T,NC A&T,associate_professor,91858.0
NCA&T,NC A&T,associate_professor,96399.0
NCA&T,NC A&T,professor,108804.0
NCA&T,NC A&T,professor,144324.0
NCA&T,NC A&T,lecturer,74160.0
NCA&T,NC A&T,assistant_professor,72000.0
NCA&T,NC A&T,assistant_professor,125000.0
NCA&T,NC A&T,lecturer,60170.0
NCA&T,NC A&T,professor,121714.0
NCA&T,NC A&T,professor,98706.0
NCA&T,NC A&T,assistant_professor,93730.0
NCA&T,NC A&T,professor,144200.0
NCA&T,NC A&T,associate_professor,125000.0
NCA&T,NC A&T,lecturer,70000.0
NCA&T,NC A&T,associate_professor,90191.0
NCA&T,NC A&T,assistant_professor,77413.0
NCA&T,NC A&T,assistant_professor,97434.0
NCA&T,NC A&T,associate_professor,110295.0
NCA&T,NC A&T,associate_professor,88503.0
NCA&T,NC A&T,associate_professor,153000.0
NCA&T,NC A&T,associate_professor,125000.0
NCA&T,NC A&T,assistant_professor,95000.0
NCA&T,NC A&T,assistant_professor,76897.0
NCA&T,NC A&T,lecturer,72500.0
NCA&T,NC A&T,administrator,220667.0
NCA&T,NC A&T,lecturer,73173.0
NCA&T,NC A&T,assistant_professor,81000.0
NCA&T,NC A&T,assistant_professor,73000.0
NCA&T,NC A&T,professor,202875.0
NCA&T,NC A&T,lecturer,65750.0
NCA&T,NC A&T,professor,87903.0
NCA&T,NC A&T,associate_professor,86520.0
NCA&T,NC A&T,lecturer,55000.0
NCA&T,NC A&T,assistant_professor,81821.0
NCA&T,NC A&T,lecturer,65085.0
NCA&T,NC A&T,lecturer,71002.0
NCA&T,NC A&T,lecturer,58000.0
NCA&T,NC A&T,associate_professor,192202.0
NCA&T,NC A&T,assistant_professor,95000.0
NCA&T,NC A&T,lecturer,66950.0
NCA&T,NC A&T,professor,92737.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,professor,130995.0
NCA&T,NC A&T,associate_professor,102277.0
NCA&T,NC A&T,lecturer,65590.0
NCA&T,NC A&T,associate_professor,85000.0
NCA&T,NC A&T,professor,148281.0
NCA&T,NC A&T,professor,134596.0
NCA&T,NC A&T,associate_professor,86742.0
NCA&T,NC A&T,assistant_professor,46350.0
NCA&T,NC A&T,lecturer,85000.0
NCA&T,NC A&T,assistant_professor,95000.0
NCA&T,NC A&T,professor,215000.0
NCA&T,NC A&T,associate_professor,87119.0
NCA&T,NC A&T,assistant_professor,76000.0
NCA&T,NC A&T,associate_professor,91624.0
NCA&T,NC A&T,assistant_professor,67500.0
NCA&T,NC A&T,associate_professor,89500.0
NCA&T,NC A&T,professor,153074.0
NCA&T,NC A&T,professor,147237.0
NCA&T,NC A&T,professor,203940.0
NCA&T,NC A&T,associate_professor,109499.0
NCA&T,NC A&T,associate_professor,91599.0
NCA&T,NC A&T,assistant_professor,70000.0
NCA&T,NC A&T,associate_professor,141000.0
NCA&T,NC A&T,assistant_professor,71000.0
NCA&T,NC A&T,associate_professor,140000.0
NCA&T,NC A&T,assistant_professor,81000.0
NCA&T,NC A&T,professor,156153.0
NCA&T,NC A&T,professor,105850.0
NCA&T,NC A&T,administrator,187495.0
NCA&T,NC A&T,professor,152577.0
NCA&T,NC A&T,assistant_professor,80000.0
NCA&T,NC A&T,assistant_professor,76000.0
NCA&T,NC A&T,associate_professor,93820.0
NCA&T,NC A&T,professor,164779.0
NCA&T,NC A&T,professor,138687.0
NCA&T,NC A&T,professor,141000.0
NCA&T,NC A&T,assistant_professor,82391.0
NCA&T,NC A&T,associate_professor,83150.0
NCA&T,NC A&T,assistant_professor,92700.0
NCA&T,NC A&T,associate_professor,84861.0
NCA&T,NC A&T,associate_professor,111104.0
NCA&T,NC A&T,associate_professor,107712.0
NCA&T,NC A&T,assistant_professor,75000.0
NCA&T,NC A&T,associate_professor,107229.0
NCA&T,NC A&T,associate_professor,85970.0
NCA&T,NC A&T,assistant_professor,74000.0
NCA&T,NC A&T,professor,134547.0
NCA&T,NC A&T,professor,143005.0
NCA&T,NC A&T,assistant_professor,78000.0
NCA&T,NC A&T,associate_professor,150000.0
NCA&T,NC A&T,assistant_professor,93420.0
NCA&T,NC A&T,professor,125949.0
NCA&T,NC A&T,professor,92666.0
NCA&T,NC A&T,professor,154914.0
NCA&T,NC A&T,assistant_professor,142000.0
NCA&T,NC A&T,assistant_professor,93701.0
NCA&T,NC A&T,professor,106405.0
